Time(Iteration),GeneralizedLinearBandit
20000,1455.213631418175
20100,1459.4167791053037
20200,1463.2966697433355
20300,1468.475323947477
20400,1472.8736052175166
20500,1477.548225187786
20600,1482.0711643143136
20700,1486.078418021203
20800,1489.9429685789428
20900,1494.3095901934253
21000,1499.0498816228503
21100,1503.1805518446656
21200,1507.477157552623
21300,1511.520591101096
21400,1515.8944197950293
21500,1519.9630578412937
21600,1524.2705449561226
21700,1528.757065475752
21800,1533.2187560859968
21900,1538.0366970188043
22000,1542.1536515443756
22100,1546.255830775713
22200,1550.680539770874
22300,1554.8789947286305
22400,1558.7484053056874
22500,1562.6101195065894
22600,1566.9638767020074
22700,1571.1888731108645
22800,1574.8524269226439
22900,1578.997581079
23000,1582.8799957284323
23100,1586.5621621931712
23200,1590.939242185699
23300,1594.859565529716
23400,1598.317846986189
23500,1602.5232822230444
23600,1606.942641499775
23700,1611.1641548260272
23800,1614.6053018833313
23900,1618.5312920275644
24000,1622.875189537166
24100,1626.2226011399832
24200,1630.1365127805002
24300,1633.9683277645759
24400,1637.2341435141739
24500,1641.1409218977265
24600,1645.6808956481818
24700,1649.87880847541
24800,1653.5352795033436
24900,1657.205899451525
25000,1661.4127822595503
25100,1664.3668925493798
25200,1668.5590742814668
25300,1671.7671114966652
25400,1676.5556400047815
25500,1679.8196937339005
25600,1682.8653604839687
25700,1686.8576806316646
25800,1689.8613997791776
25900,1693.6486754388177
26000,1697.2831232596516
26100,1701.0725418171558
26200,1704.787565906136
26300,1708.2591474215146
26400,1711.8775747865839
26500,1716.0440910715631
26600,1720.002125301051
26700,1723.5086093102923
26800,1726.151900519527
26900,1730.200016730319
27000,1733.868431113182
27100,1737.5195607974317
27200,1741.3476791045541
27300,1745.4229699274752
27400,1749.353130698155
27500,1753.1120751803076
27600,1757.2769662700139
27700,1761.1842563078073
27800,1765.17124055128
27900,1768.9192080090027
28000,1772.4398465088514
28100,1775.7720244800882
28200,1779.2867369368003
28300,1782.5605761308293
28400,1785.3893187101596
28500,1788.8716453519169
28600,1792.8113264716108
28700,1796.4573894623823
28800,1800.1028569007133
28900,1803.8945037735132
29000,1807.822486387096
29100,1811.4556917009904
29200,1814.424167397595
29300,1816.9646536878158
29400,1820.033633889828
29500,1823.1936175146025
29600,1827.2586603536624
29700,1830.469199860358
29800,1834.0141858020374
29900,1837.3596915582566
30000,1841.0849218371786
30100,1844.6436465145198
30200,1848.402377888784
30300,1851.7425362615625
30400,1855.5277357165928
30500,1858.021113356933
30600,1861.7288274408754
30700,1864.9491240087495
30800,1868.0031679048432
30900,1871.1934770033192
31000,1874.4226103958852
31100,1877.5407710302193
31200,1880.7096490839417
31300,1884.412700661227
31400,1887.9234641622174
31500,1890.7161374678744
31600,1893.9280322105126
31700,1896.7800480510625
31800,1899.7886197326984
31900,1903.5120256224905
32000,1905.4720071468448
32100,1908.3632025747618
32200,1911.3131175098492
32300,1914.536349891146
32400,1918.0046028320382
32500,1921.2379490093888
32600,1924.255900741844
32700,1927.3049676002884
32800,1930.3484568625577
32900,1933.2023108870399
33000,1936.8902990047216
33100,1940.049235074562
33200,1943.8330301708406
33300,1947.53980094256
33400,1949.8214260943907
33500,1952.9121826952182
33600,1955.831582160848
33700,1959.2276362433863
33800,1961.7855777901102
33900,1964.4630228281937
34000,1967.303861813661
34100,1970.430133202187
34200,1973.8506145745541
34300,1976.8243424597404
34400,1980.101388022785
34500,1982.9638785320208
34600,1986.0229304270256
34700,1988.5143778010492
34800,1991.3399925010751
34900,1994.9084010888632
35000,1997.9496573937165
35100,2001.0194592928722
35200,2003.7731014142696
35300,2006.2303389570843
35400,2008.9088924726316
35500,2011.3205792789045
35600,2014.4649589684454
35700,2016.8005098832941
35800,2019.7856954224983
35900,2023.4358752019102
36000,2026.8597523635697
36100,2029.200572303139
36200,2031.726228059355
36300,2034.005147650282
36400,2036.6078187020744
36500,2039.1411661503475
36600,2042.148113222382
36700,2044.519326233424
36800,2047.0696809525575
36900,2050.838766801574
37000,2054.068940797822
37100,2057.129726971892
37200,2060.2861716910193
37300,2063.648885589212
37400,2066.7087470432034
37500,2068.5963520104806
37600,2071.7753931148027
37700,2074.8382569055057
37800,2077.7091258555542
37900,2080.683870632866
38000,2083.195542296673
38100,2085.608947663321
38200,2087.5265288724336
38300,2090.732103646832
38400,2093.4125695336356
38500,2096.3174076951664
38600,2099.139399809634
38700,2101.8011637443296
38800,2104.5563769406126
38900,2107.250007951472
39000,2109.9270806636728
39100,2111.8919527451717
39200,2114.6866722551304
39300,2117.298432252511
39400,2120.845997861864
39500,2123.3702360892194
39600,2126.180394593218
39700,2128.7186639674237
39800,2131.640533825336
39900,2134.231423979622
40000,2136.328253805412
40100,2138.556552781684
40200,2140.96423164637
40300,2143.916047506218
40400,2146.98625749122
40500,2149.7496748791878
40600,2152.7897216711945
40700,2155.34108684997
40800,2157.95330737475
40900,2160.5531748336653
41000,2162.790902845428
41100,2165.247017816625
41200,2167.8020494942916
41300,2170.3988572181493
41400,2172.531256058886
41500,2174.9276687201695
41600,2177.691023692926
41700,2179.950427935882
41800,2182.3197789710684
41900,2184.987226340445
42000,2187.0966933513682
42100,2190.1024700658404
42200,2192.8227249527827
42300,2194.4219783277767
42400,2196.7056983445077
42500,2199.125072760429
42600,2201.700442364297
42700,2204.016105159011
42800,2206.7997573088187
42900,2208.2965290396933
43000,2210.5711861139766
43100,2213.278368108112
43200,2215.486182086417
43300,2217.2646996610433
43400,2219.245176908787
43500,2221.697055880399
43600,2223.8783944987217
43700,2226.379925655211
43800,2228.5178791157523
43900,2230.301361760708
44000,2232.551413454646
44100,2235.15347728539
44200,2237.4268236371086
44300,2240.077428413333
44400,2242.797799747237
44500,2245.125757097941
44600,2247.8949898301385
44700,2250.4261933886132
44800,2252.0572092989914
44900,2253.799282896883
45000,2255.409886424355
45100,2257.5515254498196
45200,2260.246902897423
45300,2262.2044536406484
45400,2263.727775548046
45500,2265.678853474189
45600,2268.202507507678
45700,2270.9654929451417
45800,2273.427900265276
45900,2275.844892035725
46000,2278.3197711955777
46100,2280.1645949966583
46200,2282.3357630312084
46300,2284.9230752676053
46400,2286.7720705828233
46500,2288.9546111854143
46600,2290.771680230094
46700,2293.0584981629595
46800,2295.789405363717
46900,2298.2030176169746
47000,2300.4532077373856
47100,2302.5376360598457
47200,2304.513874037615
47300,2307.0829530415094
47400,2308.9628868059735
47500,2311.4144607040575
47600,2313.907702978
47700,2315.9831031475505
47800,2317.7450587149974
47900,2320.0438732268913
48000,2322.4625517538943
48100,2324.4866544241554
48200,2325.9679516589667
48300,2328.093767921647
48400,2330.3714193249352
48500,2333.0762015483783
48600,2335.0468289426844
48700,2336.9624400585153
48800,2338.2539929680047
48900,2340.203287118228
49000,2341.593156035934
49100,2343.198616670544
49200,2345.2721018576262
49300,2347.229485217994
49400,2349.360067127397
49500,2351.9322219526925
49600,2353.886322381867
49700,2355.9146691357428
49800,2357.921827170948
49900,2359.4921346177352
50000,2361.082910654575
50100,2362.5243416413005
50200,2364.51748164686
50300,2366.869083492532
50400,2368.787048780306
50500,2371.0547811787906
50600,2373.1348933643376
50700,2374.746312823065
50800,2376.1000061194877
50900,2378.143587319691
51000,2380.8366746361316
51100,2382.5402887352475
51200,2385.020831060251
51300,2387.1530811223374
51400,2389.3657483034226
51500,2391.814101495951
51600,2393.2547873988638
51700,2395.192553652513
51800,2396.4536507527073
51900,2398.2495262879247
52000,2400.479174077257
52100,2402.7108671496994
52200,2404.6458752154667
52300,2406.82694283279
52400,2409.1402903773546
52500,2411.7221010609464
52600,2414.0962918032246
52700,2416.752135465368
52800,2419.0561783919466
52900,2420.249328090597
53000,2421.9294752293126
53100,2423.8794333849833
53200,2426.1517008878523
53300,2427.761029118514
53400,2430.02484997756
53500,2432.213069126727
53600,2434.1949308327444
53700,2436.391047610425
53800,2437.8088700597864
53900,2439.242647687585
54000,2441.099443856476
54100,2442.5300609066853
54200,2444.4352805920935
54300,2447.0160972355034
54400,2449.243328047469
54500,2451.2192876875115
54600,2452.75365293514
54700,2454.571295785847
54800,2456.6728794312958
54900,2458.694814284181
55000,2460.6860443610194
55100,2461.959409260957
55200,2463.4832228912264
55300,2465.354456167031
55400,2467.7184196489206
55500,2470.0142427355954
55600,2472.166752487944
55700,2474.2422697058487
