Time(Iteration),EpsilonGreedyLinearBandit
123400,1519.285257948098
123500,1519.7351504148821
123600,1520.3068011448308
123700,1520.778545059557
123800,1521.2068740904654
123900,1522.1265971628277
124000,1522.791926974413
124100,1523.9692243505342
124200,1524.800924538353
124300,1525.4335764731763
124400,1526.1812086638859
124500,1526.8567568833837
124600,1527.7709424707368
124700,1528.7305317361045
124800,1529.2722835183197
124900,1530.4887209162262
125000,1531.5733992402397
125100,1532.5132186776787
125200,1533.7597679935109
125300,1534.4468012891255
125400,1535.2259089792287
125500,1536.0098735521829
125600,1537.1195161059818
125700,1537.666098440623
125800,1538.3627709528987
125900,1539.0600023691545
126000,1539.5555963787424
126100,1540.1513316727946
126200,1540.8316036929411
126300,1541.5018559001055
126400,1542.4767184337675
126500,1543.3336925307835
126600,1543.9569570892663
126700,1544.5925210459072
126800,1545.461773317808
126900,1546.3294569255308
127000,1546.7690977378008
127100,1547.4215311723115
127200,1548.0641990966558
127300,1548.7971743307821
127400,1549.2255105281943
127500,1550.164928759934
127600,1550.7444446108134
127700,1551.7420657650118
127800,1552.492557129604
127900,1553.3214357421627
128000,1554.0318084910773
128100,1555.035751571303
128200,1555.550931816671
128300,1556.284761817921
128400,1556.8294957406772
128500,1557.3952936332166
128600,1557.980260719621
128700,1558.7674153938963
128800,1559.653537316164
128900,1560.3102679286467
129000,1560.9259170952225
129100,1561.5291527887887
129200,1562.4946676441036
129300,1563.1840423064882
129400,1564.1959583567436
129500,1565.0326870326176
129600,1565.9777676257122
129700,1566.6507161909353
129800,1567.7290129569074
129900,1568.377105260993
130000,1568.8904716343563
130100,1569.7289288539346
130200,1571.1228398949813
130300,1572.0727965335964
130400,1572.6992972745743
130500,1573.4280746256693
130600,1574.2483815242178
130700,1574.9700872677297
130800,1575.881522789667
130900,1576.4476973199821
131000,1577.1965464027644
131100,1577.9472390328995
131200,1578.517710800862
131300,1579.2457051554834
131400,1579.9927716057664
131500,1580.8075736885098
131600,1581.3911000898358
131700,1582.0223624626378
131800,1582.5789956294047
131900,1583.3488284364735
132000,1583.9020212952396
132100,1584.8070091474933
132200,1585.4350046751294
132300,1586.1487380636593
132400,1587.1326456367226
132500,1587.8224581933534
132600,1588.4072563549867
132700,1589.2143414008274
132800,1590.0733276590931
132900,1590.8531094472826
133000,1591.6705592511491
133100,1592.2070990644868
133200,1592.9899241772675
133300,1593.8069557683198
133400,1594.5849222788083
133500,1595.2696191293255
133600,1596.4738683137184
133700,1597.1701706630624
133800,1598.313892163065
133900,1599.0566525171857
134000,1599.4472241640847
134100,1599.775139399139
134200,1600.618080382732
134300,1601.511905717589
134400,1602.2044362769034
134500,1603.1452622585175
134600,1604.0613221481576
134700,1604.870567843033
134800,1605.8996726911512
134900,1606.4884316384632
135000,1607.143090908119
135100,1607.6810255456546
135200,1608.5079507770324
135300,1609.3583250301083
135400,1610.6101362169009
135500,1611.3187397690785
135600,1611.9201267128294
135700,1612.5363716189236
135800,1613.5887084481583
135900,1614.1496634648563
136000,1614.7849675223902
136100,1615.2808148307975
136200,1616.0543860151076
136300,1616.5956946793494
136400,1617.5111136289363
136500,1618.2076106524848
136600,1619.1165501522823
136700,1619.9451172296858
136800,1620.7053266845237
136900,1621.3873131514517
137000,1622.4446908429202
137100,1623.633229118776
137200,1624.4919597521123
137300,1625.1893169076864
137400,1625.5718910908315
137500,1626.6251913175147
137600,1627.4444193708673
137700,1627.936840147939
137800,1628.8528825011667
137900,1629.6989333723195
138000,1630.0283503202263
138100,1630.7114589143916
138200,1631.6571506113219
138300,1632.7131297342069
138400,1633.279664669333
138500,1634.1852256524357
138600,1634.7502336858765
138700,1635.4029919244963
138800,1636.3913540260442
138900,1636.8732416158405
139000,1637.8557183790258
139100,1638.4696914853193
139200,1639.1548898046071
139300,1639.8074860381844
139400,1640.2774218899049
139500,1640.9931481339984
139600,1641.4690780037922
139700,1642.0785924323816
139800,1642.7080604777748
139900,1643.4711750913477
140000,1644.0390234374113
140100,1644.6451316725156
140200,1645.2734599930602
140300,1645.7171338515843
140400,1646.219584458248
140500,1646.7533690112928
140600,1647.4072533023107
140700,1648.0170117063394
140800,1648.8298576872544
140900,1649.6280567276674
141000,1650.284873525905
141100,1650.8727273885117
141200,1651.8644093692776
141300,1652.4280277430516
141400,1653.0499295663012
141500,1653.817210347986
141600,1654.3649703042515
141700,1655.178574785875
141800,1655.9373362602096
141900,1656.7132851496003
142000,1657.5445559206644
142100,1658.7108175329172
142200,1659.2494925821713
142300,1660.0456181915918
142400,1661.004166411139
142500,1661.609164006754
142600,1662.551769660679
142700,1663.3904098427174
142800,1663.7110523989202
142900,1664.1110357967718
143000,1664.773278128927
143100,1665.6829218019313
143200,1666.3432996767847
143300,1666.9050741854626
143400,1667.8290316453526
143500,1668.4856592763772
143600,1669.0809735985374
143700,1669.9740067052032
143800,1670.574526832644
143900,1671.0513141364088
144000,1671.7245065986165
144100,1672.1437528857612
144200,1672.9808890426189
144300,1673.7611117652675
144400,1674.5362990273818
144500,1675.2102432779498
144600,1676.0216060930136
144700,1676.7350740639072
144800,1677.8929402215363
144900,1678.5970029028424
145000,1679.5338329087294
145100,1680.4009423212344
145200,1680.9945890958727
145300,1681.9746494679553
145400,1682.5787979884128
145500,1683.0342530174682
145600,1683.7875299029977
145700,1684.4626986093608
145800,1684.9619734391333
145900,1685.4663793542527
146000,1685.9708574290078
146100,1686.8127138099721
146200,1687.2394801521805
146300,1687.7905237840907
146400,1688.252972649064
146500,1689.153873057961
146600,1689.7815011725615
146700,1690.5975534485328
146800,1691.4612355647303
146900,1692.4068324290838
147000,1693.2712441165029
147100,1693.9500527546502
147200,1694.649172975264
147300,1695.4630275704199
147400,1696.1898036959642
147500,1696.9370622110903
147600,1697.5491326622982
147700,1698.3346384682468
147800,1699.215811897479
147900,1699.758500009726
148000,1700.294597644181
148100,1701.0186553072617
148200,1701.6188184795762
148300,1702.1248624755979
148400,1702.7830417288558
148500,1703.8775128084665
148600,1704.902243716894
148700,1706.068072008665
148800,1706.6530541299671
148900,1707.7023156006667
149000,1708.2929399612192
149100,1709.376945960438
149200,1710.072008861629
149300,1711.0117069152082
149400,1711.7691801758829
149500,1712.4947984831792
149600,1712.8217276491882
149700,1713.7627552966107
149800,1714.6726944371871
149900,1715.1425392224016
150000,1715.765140637014
150100,1716.5330601806024
150200,1717.2896309800908
150300,1717.8545140240444
150400,1718.7676751600059
150500,1719.3865935860533
150600,1719.745708745455
150700,1720.5242790446814
150800,1721.1122736578934
150900,1721.8297298179027
151000,1722.5061973346026
151100,1722.885476766423
151200,1723.4923034616372
151300,1724.2969471266392
151400,1725.1894383916356
151500,1725.5697555652673
151600,1726.1504492338295
151700,1726.8171504119491
151800,1727.4250516138577
151900,1728.256526768181
152000,1729.220137003484
152100,1730.3417754217742
152200,1731.012340075717
152300,1731.4491990054853
152400,1732.1544803451059
152500,1733.160535161466
152600,1733.823141444803
152700,1734.5303179707419
152800,1734.936021377708
152900,1735.6185019674565
153000,1736.2424332500007
153100,1737.0206799428138
153200,1737.568151011587
153300,1738.2245708422083
153400,1738.9460982935548
153500,1739.827949547111
153600,1740.6456213502981
153700,1741.2537643275336
153800,1742.2826580144142
153900,1743.0760727549336
154000,1743.6711187489595
154100,1744.1927271940535
154200,1744.9024155675118
154300,1745.3304926763
154400,1745.9859631383874
154500,1746.7132495818962
154600,1747.56693514461
154700,1748.317561455899
154800,1749.1029825980909
154900,1749.7427493110965
155000,1750.0996923512764
155100,1751.0241702538515
155200,1751.7762264490873
155300,1752.5237066514637
155400,1753.2099894931275
155500,1753.9372141961692
155600,1754.3198437665476
155700,1755.3034118227297
155800,1755.9102934417017
155900,1756.488083124373
156000,1757.0842272232887
156100,1757.6993392132106
156200,1758.4828339940664
156300,1759.0916719609759
156400,1759.9815343243831
156500,1760.513844639277
156600,1761.131230838655
156700,1761.9227099984141
156800,1762.47907186647
156900,1763.397901547005
157000,1764.1515376149146
157100,1764.5021093550974
157200,1765.211553497914
157300,1766.1698830738362
157400,1766.821609993036
157500,1767.875814439465
157600,1768.6582934830644
157700,1769.3285187599954
157800,1769.9075088598736
157900,1770.884116343498
158000,1771.4684605145885
158100,1772.2267472830695
158200,1772.8504798317676
158300,1773.6734021188252
158400,1774.726047652967
158500,1775.5164484146983
158600,1775.9999056864756
158700,1776.507541759734
158800,1777.165682906923
158900,1777.7944410420823
159000,1778.123347631505
159100,1778.9952665057167
159200,1779.6890484379187
159300,1780.6198534553605
159400,1781.3428990863843
159500,1782.2895634332108
159600,1782.7049785337254
159700,1783.3675647005834
159800,1783.9939967311911
159900,1784.8074533910105
160000,1785.6955096218117
160100,1786.436936667867
160200,1787.1584370749838
160300,1787.9500868184853
160400,1788.7527373425157
160500,1789.737832415482
160600,1790.5518456055775
160700,1791.1393420228924
160800,1791.4520090947105
160900,1792.055655622528
161000,1793.115461141711
161100,1794.259581816849
161200,1794.8622379885153
161300,1795.6556361083524
161400,1796.312932110894
161500,1796.7013293661864
161600,1797.4841653632677
161700,1798.2449824039395
161800,1798.7463331968731
161900,1799.324331526698
162000,1800.0084901092312
162100,1800.7049281631705
162200,1801.7188589907696
162300,1802.3606411399264
162400,1803.2501759200666
162500,1804.1696811505094
162600,1804.792775713639
162700,1805.5428215798547
162800,1806.3513478422399
162900,1807.2444198665169
163000,1807.8499432597662
163100,1808.6564121318177
163200,1809.5631168718414
163300,1809.8906513745083
163400,1810.4773049846112
163500,1811.2031553721251
163600,1812.144144642401
163700,1812.9753550967089
163800,1813.4252249301596
163900,1813.979051920443
164000,1814.627059847804
164100,1815.4341601316585
164200,1816.2445019225786
164300,1816.8640984847257
164400,1817.4730328192873
164500,1818.3022243619216
164600,1818.991549760311
164700,1819.718917610353
164800,1820.4464375716884
164900,1820.8118483442527
165000,1821.4840714456836
165100,1821.9763437027577
165200,1822.8418472780475
165300,1823.714099207802
165400,1824.1618128390867
165500,1824.6402744637053
165600,1825.293815047254
165700,1825.8074896582862
165800,1826.3589257103533
165900,1826.8219204249094
166000,1827.3184569086284
166100,1827.804969027722
166200,1828.1366654631006
166300,1829.0011612621802
166400,1829.8287341157866
166500,1830.515209485425
166600,1831.387818522638
166700,1832.2595161610384
166800,1833.0338768883328
166900,1833.7032794875886
167000,1834.5110066555808
167100,1835.076013974412
167200,1835.924090517866
167300,1836.3591302260852
167400,1836.8779096119767
167500,1837.7386241564022
167600,1838.873948214387
167700,1839.8280370349898
167800,1840.3890289756732
167900,1841.108056706292
168000,1841.448603630585
168100,1842.1270030118176
168200,1842.996270437177
168300,1843.7327833614793
168400,1844.2863235104396
168500,1845.0837892848208
168600,1846.2090608193732
168700,1847.0181112235616
168800,1847.6373556034455
168900,1848.282047912476
169000,1848.8481987919927
169100,1849.4252469395738
169200,1849.8076520392183
169300,1850.5431517326313
169400,1851.3612118173835
169500,1852.3192945729322
169600,1852.9822608938873
169700,1853.414062098609
169800,1854.2825439800545
169900,1855.0522496994606
170000,1855.766498882788
170100,1856.410282523732
170200,1857.19190228517
170300,1857.6673288776942
170400,1858.1753160938092
170500,1858.6154353297147
170600,1859.549736433868
170700,1860.125956909705
170800,1860.899286661109
170900,1861.9427407640246
171000,1862.7357641343165
171100,1863.2597067310137
171200,1864.0029227852986
171300,1864.8916279391658
171400,1865.492625285975
171500,1866.3194438345422
171600,1866.9561421676106
171700,1867.6525294055168
171800,1868.2940658973826
171900,1869.182337699917
172000,1869.9914348292211
172100,1870.4341676425727
172200,1871.1682646461293
172300,1871.8122678663517
172400,1872.320818946356
172500,1872.7635144778112
172600,1873.3488769458975
172700,1873.9672540359174
172800,1874.4583919705583
172900,1875.199532397189
173000,1876.2371317954326
173100,1876.656112892817
173200,1877.443735049022
173300,1878.1810563883312
173400,1878.8674490599747
173500,1879.5868811519274
173600,1880.335710693808
173700,1881.1879958034774
173800,1881.8721131577247
173900,1882.4540517167509
174000,1882.9939289475667
174100,1883.5332559252736
174200,1884.2496999934447
174300,1884.8875288608338
174400,1885.5076881149876
174500,1886.2177966890285
174600,1886.9918270476326
174700,1887.743550156943
174800,1888.4367455425484
174900,1889.2869019522539
175000,1890.100298927669
175100,1890.854978698923
175200,1891.2244554684155
175300,1892.0357699338897
175400,1892.7511536730283
175500,1893.5413538092544
175600,1894.2646016548704
175700,1894.7663150533372
175800,1895.46356060414
175900,1896.5028180993395
176000,1897.3830214041693
176100,1897.990740120103
176200,1898.8275870599095
176300,1899.4626806135052
176400,1900.1331993321705
176500,1900.8925341827512
176600,1901.576864826283
176700,1902.129702149512
176800,1902.8394822815894
176900,1903.596803271327
177000,1904.083954814608
177100,1904.695115863932
177200,1904.988542397432
177300,1905.4182050841598
177400,1905.989710432776
177500,1906.7044909875644
177600,1907.4216641644543
177700,1908.1600899843313
177800,1909.071170088348
177900,1909.666004399124
178000,1910.358807305814
178100,1911.1646297852367
178200,1912.1015550143352
178300,1912.4670706837921
178400,1913.0664637404964
178500,1913.7989761682627
178600,1914.539646585807
178700,1915.0386109512262
178800,1915.4779744859384
178900,1915.9171142561604
179000,1916.5057781408916
179100,1916.8380831781647
179200,1917.389040375117
179300,1917.9388166527
179400,1918.3600694461118
179500,1918.9588384322965
179600,1919.5425491018127
179700,1920.5270007918439
179800,1921.2660024660938
179900,1921.9535266634834
180000,1922.6593460100896
180100,1923.159633156402
180200,1923.8472142331545
180300,1924.746680889834
180400,1925.505734369744
180500,1926.280273049119
180600,1927.0463970895858
180700,1927.7340664498781
180800,1928.4754341068922
180900,1928.8960329804213
181000,1930.004030509776
181100,1930.8754643206612
181200,1931.6175079997458
181300,1932.576137089925
181400,1933.0505051208797
181500,1933.806931339089
181600,1934.5524192857108
181700,1935.1087007437643
181800,1935.3775257722227
181900,1936.078698697106
182000,1937.1734846968357
182100,1938.1377085534048
182200,1938.8189700226692
182300,1939.6413770967981
182400,1940.1357856409445
182500,1940.9807639581327
182600,1941.9842279575362
182700,1942.4949409912592
182800,1943.4382888787356
182900,1943.8260005564066
183000,1944.529280634794
183100,1945.042038135483
183200,1945.5627121310051
183300,1946.1396928188374
183400,1946.7128618091506
183500,1947.4186847514636
183600,1948.0788658327951
183700,1948.84246508851
183800,1949.4361937953004
183900,1950.2026416716078
184000,1950.9929106829736
184100,1951.9611329854688
184200,1952.9057916615584
184300,1953.709302311284
184400,1954.3818999218402
184500,1954.6805484401375
184600,1955.2852668633736
184700,1955.864956669718
184800,1956.131103643115
184900,1956.8868534273356
185000,1957.9736453163307
185100,1958.6564378605665
185200,1959.4262620390018
185300,1960.254744592777
185400,1960.9847831598613
185500,1961.6659681243477
185600,1962.1340303642519
185700,1962.7173229509403
185800,1963.508821226012
185900,1963.8732630378406
186000,1964.4716406404073
186100,1964.9222011336994
186200,1965.7395593542108
186300,1966.473902629731
186400,1966.7756344719778
186500,1967.4758613453
186600,1968.0800747572805
186700,1968.6397416456675
186800,1969.4470721328878
186900,1969.9532868776837
187000,1970.6636997391506
187100,1971.470813688045
187200,1972.3424696125799
187300,1972.7519221405023
187400,1974.173896012727
187500,1974.7056677044482
187600,1975.351056560598
187700,1975.8872607947974
187800,1976.3956199972977
187900,1976.9160407202785
188000,1977.1407282175437
188100,1977.5429907489684
188200,1978.2390406602306
188300,1978.5915845384013
188400,1979.203421957542
188500,1979.6455079385346
188600,1980.2402654655202
188700,1980.8684044433444
188800,1981.715673111637
188900,1982.4040615356885
189000,1982.9233042131855
189100,1983.547783852079
189200,1984.2185762318986
189300,1984.9517822716418
189400,1985.5912289126027
189500,1986.0968922532193
189600,1986.6093388490099
189700,1987.0660451773117
189800,1987.597805763919
189900,1988.3782013818757
190000,1989.0778546862225
190100,1989.757927564564
190200,1990.2269714801976
190300,1990.9361504909873
190400,1991.1339265645795
190500,1991.7432985311443
190600,1992.2101300723953
190700,1993.0300045653653
190800,1993.9458914467082
190900,1994.4032191126946
191000,1995.2002791280415
191100,1995.891723267258
191200,1996.6336842064386
191300,1997.3855321512601
191400,1997.8692049969427
191500,1998.4818055841756
191600,1999.3433959180893
191700,1999.9774797226316
191800,2000.4392164442627
191900,2001.0115143267044
192000,2001.480217147
192100,2001.9737725857917
192200,2002.4845678826691
192300,2003.052548834658
192400,2003.6581917327235
192500,2004.2024633106612
192600,2004.699162012399
192700,2005.435046541598
192800,2006.215163439192
192900,2006.7148692430474
193000,2007.2629749812036
193100,2007.967457991062
193200,2008.7397027626284
193300,2009.0982219164518
193400,2009.8292476903644
193500,2010.8003581411735
193600,2011.7412319916336
193700,2012.3312610052944
193800,2012.8118947009123
193900,2013.468913642081
194000,2014.029495774176
194100,2014.5095422884528
194200,2015.1202888535292
194300,2016.042563751874
194400,2016.6656898561312
194500,2017.2756446504925
194600,2017.9998415734547
194700,2018.795996906399
194800,2019.4282821402708
194900,2020.2059602986005
195000,2020.8593316342644
195100,2021.578905130032
195200,2022.0821225462325
195300,2022.4421829310045
195400,2022.9513179133041
195500,2023.536419740504
195600,2024.174073616957
195700,2024.7872089382822
195800,2025.4353145382422
195900,2026.1090416877814
196000,2026.546487030604
196100,2027.239957493882
196200,2027.7292720207697
196300,2028.4416504431297
196400,2028.8782207607655
196500,2029.459593972495
196600,2029.7928939689803
196700,2030.491323345938
196800,2030.9926480311847
196900,2031.8447704208277
197000,2032.5211914542665
197100,2033.261295923112
197200,2034.0999278011313
197300,2034.9138870466345
197400,2035.568726374588
197500,2036.0976209848789
197600,2037.1405408659823
197700,2038.1358526454023
197800,2038.8298769249952
197900,2039.7234495448095
198000,2040.4152227656018
198100,2041.109946763579
198200,2042.1551711410186
198300,2042.8357220248133
198400,2043.3968702742393
198500,2043.9745002534958
198600,2044.668142349432
198700,2045.4432383637911
198800,2046.1377162790443
198900,2046.8004113086718
199000,2047.4343738267194
199100,2048.200750065299
199200,2048.8807961812136
199300,2049.469086226355
199400,2049.969426310862
199500,2050.4978956943787
199600,2051.077566171815
199700,2051.568294009031
199800,2052.08178469925
199900,2052.592192293852
