Time(Iteration),EpsilonGreedyMultiArmedBandit
123700,1407.7556911784109
123800,1408.342145647619
123900,1408.829335680974
124000,1409.6464519740155
124100,1410.314664954301
124200,1410.7896485279211
124300,1411.3006539535147
124400,1412.093191901415
124500,1412.9186836284484
124600,1413.623100624665
124700,1414.2021022481324
124800,1415.0965443472596
124900,1415.7601820311916
125000,1416.399658712602
125100,1417.0594044248712
125200,1417.7583283205959
125300,1418.2124252763383
125400,1418.8756615041934
125500,1419.6242808292118
125600,1420.0856750574517
125700,1420.9893114370304
125800,1422.0391307793618
125900,1423.1860742177419
126000,1423.711526703917
126100,1424.287688608612
126200,1424.4893298864658
126300,1425.0864909441302
126400,1425.8876817112791
126500,1426.3471005539432
126600,1426.988717814609
126700,1427.6002917936996
126800,1428.6848122816468
126900,1429.515446251222
127000,1430.474774646947
127100,1431.5241104381128
127200,1432.2288393127974
127300,1433.0864608525967
127400,1433.718191960917
127500,1434.275910655232
127600,1435.1557424822627
127700,1435.9097928489368
127800,1436.1699747336133
127900,1437.2812240418343
128000,1438.3426577758498
128100,1439.3744539998413
128200,1440.2454550493137
128300,1441.0074054231775
128400,1441.6083202883547
128500,1442.517400621182
128600,1443.1354009965535
128700,1443.8505081344892
128800,1444.5637699091865
128900,1445.9632247378981
129000,1446.7326795059803
129100,1448.0491038948917
129200,1449.154354097743
129300,1449.8526522142051
129400,1450.7031795835996
129500,1451.467081400822
129600,1452.1809422675142
129700,1452.7433293033178
129800,1453.2096376571894
129900,1453.9326407896717
130000,1454.5081656948746
130100,1455.0588171435022
130200,1456.1465004368188
130300,1456.623693200349
130400,1457.158360955529
130500,1458.1537720403148
130600,1459.1335666119826
130700,1459.6230919696147
130800,1460.2622915563393
130900,1461.2366811379918
131000,1462.0023282971417
131100,1462.509018466635
131200,1463.5636315612232
131300,1464.0661117563259
131400,1464.753150503852
131500,1465.2585686216714
131600,1466.0882663365687
131700,1466.5803330869098
131800,1467.5801368658774
131900,1468.3423101886233
132000,1469.2508768312757
132100,1470.0122188635567
132200,1470.8701240752466
132300,1471.2737189644
132400,1472.058844271058
132500,1472.686589621575
132600,1473.1086498554355
132700,1473.955486444218
132800,1474.5131232023198
132900,1474.9869309692572
133000,1475.9317554551512
133100,1476.8319239686582
133200,1477.9223297217454
133300,1478.2809395237048
133400,1479.2820551205805
133500,1479.7431466125252
133600,1480.3819022677574
133700,1481.227179439768
133800,1481.9780867996158
133900,1482.459064186805
134000,1482.9971026025537
134100,1483.756535379239
134200,1484.6361072783925
134300,1485.141674019324
134400,1485.9401259357926
134500,1486.3417077410527
134600,1486.885174954506
134700,1487.5271912670169
134800,1488.1163713082262
134900,1488.9087682740287
135000,1489.647487400147
135100,1490.3408464078595
135200,1490.8887490840596
135300,1491.6398791065867
135400,1492.2514568371048
135500,1493.0604548174151
135600,1493.8907275751756
135700,1494.489265317217
135800,1495.1201160501785
135900,1495.6085227058325
136000,1496.4793626401613
136100,1497.032090936002
136200,1497.7686996299067
136300,1498.4402935114927
136400,1499.1606126392448
136500,1499.8045142879191
136600,1500.4747213592552
136700,1501.09355326517
136800,1501.867052895456
136900,1502.818183794505
137000,1503.633767418413
137100,1504.181403789525
137200,1504.6144073428718
137300,1505.3715867823537
137400,1505.9613493142324
137500,1507.1227383050193
137600,1508.1728795271006
137700,1508.8427048633478
137800,1509.7174643943922
137900,1510.2385313527009
138000,1511.0129809962534
138100,1511.9729659670215
138200,1512.6277324658763
138300,1513.427562699912
138400,1514.45275952979
138500,1515.0423966288872
138600,1515.912083893385
138700,1516.4391081472668
138800,1517.132632419602
138900,1518.157172584149
139000,1519.0157348051252
139100,1519.7682821519986
139200,1520.4356480416238
139300,1521.063885120136
139400,1521.6955758240458
139500,1522.4012379334386
139600,1523.3940888309367
139700,1524.093533151867
139800,1524.688197773593
139900,1525.1100644454032
140000,1526.0327585757675
140100,1526.4549287784225
140200,1527.271597735036
140300,1528.004287650634
140400,1528.8497256923367
140500,1529.4585691533616
140600,1530.3326490338502
140700,1531.266956217139
140800,1531.9837834371253
140900,1532.6281769543068
141000,1533.3890652371715
141100,1534.1272476957417
141200,1534.8923134186202
141300,1535.4264030546751
141400,1536.2750332505939
141500,1537.1250736991299
141600,1537.9291936117804
141700,1538.5805609753543
141800,1539.0857488088632
141900,1539.7459537143548
142000,1540.373958791723
142100,1540.840235438297
142200,1541.5048071427163
142300,1542.564820282928
142400,1543.3923467383588
142500,1544.0911900986414
142600,1544.696875876438
142700,1545.0780711940256
142800,1545.5001946954894
142900,1546.1476936814295
143000,1546.6132620815076
143100,1547.2572354906529
143200,1547.8268385930558
143300,1548.556568230571
143400,1549.2340971490548
143500,1549.8767904981016
143600,1550.9292075392525
143700,1551.6559181029743
143800,1552.1948525520638
143900,1553.1420438546945
144000,1553.6508464638737
144100,1554.9058550896493
144200,1555.6007797781492
144300,1556.3348975566444
144400,1557.1047538118557
144500,1558.1027711638224
144600,1558.7241147026687
144700,1559.6336592983641
144800,1560.164129279688
144900,1560.8761340583683
145000,1561.4942232076064
145100,1562.2513322374375
145200,1563.1919215910013
145300,1564.022057397762
145400,1564.802100760398
145500,1565.495661378677
145600,1566.3562988521976
145700,1566.8677872050337
145800,1567.5969254238184
145900,1568.1320804686288
146000,1569.1984226633144
146100,1569.7434215920132
146200,1570.5604994214468
146300,1571.2232992153365
146400,1571.987763542818
146500,1572.5501113531
146600,1573.4276772931244
146700,1574.2482097523466
146800,1574.9136858124868
146900,1575.8008442555151
147000,1576.6683567662685
147100,1577.4799532365114
147200,1578.1969324283762
147300,1578.7883068763954
147400,1579.509809481469
147500,1580.306168277392
147600,1581.0870794581178
147700,1581.7813502994518
147800,1582.4712586180635
147900,1583.3096977890812
148000,1584.1246917530445
148100,1584.8449426438458
148200,1585.6239371127483
148300,1586.1268435642514
148400,1587.1240751452517
148500,1587.8264285856305
148600,1588.556902815871
148700,1589.2365344296409
148800,1589.9613375193342
148900,1590.4081173072145
149000,1591.1550770783504
149100,1591.8457539067645
149200,1592.2404832940356
149300,1592.8783433363697
149400,1593.6461450229122
149500,1594.466028315774
149600,1595.0554699832476
149700,1595.9987182482132
149800,1596.3426237504477
149900,1596.9515884648006
150000,1597.8530861289296
150100,1598.3793678670331
150200,1599.0499794096227
150300,1599.6826119025916
150400,1600.3120142581
150500,1601.3316203214795
150600,1601.8080435641793
150700,1602.6414925621511
150800,1603.8821975997462
150900,1604.7967842816101
151000,1605.4712232022516
151100,1606.2485604101726
151200,1607.1798393998245
151300,1607.9582012445621
151400,1608.937652361792
151500,1609.494123085338
151600,1610.3965819810269
151700,1611.313103029678
151800,1612.0064144276353
151900,1612.745876763977
152000,1613.36676482429
152100,1614.077998339779
152200,1614.518595396039
152300,1615.066179857098
152400,1615.9050597638548
152500,1616.6817710324653
152600,1617.5663902569806
152700,1618.0658154184223
152800,1618.682150341607
152900,1619.2746158548446
153000,1620.1472037483923
153100,1620.895862238854
153200,1621.6414419298176
153300,1622.1290734043398
153400,1622.8244543754993
153500,1623.343816145605
153600,1624.1863458019786
153700,1624.8298022863567
153800,1625.8919037920323
153900,1626.5954288667276
154000,1627.0323475391021
154100,1628.0291931815786
154200,1628.8710093424127
154300,1629.4120836053912
154400,1630.095037163323
154500,1630.6324609412545
154600,1631.5104844877746
154700,1632.0004265455996
154800,1632.4644485188478
154900,1633.0109067972503
155000,1633.4608473371966
155100,1634.2755705393413
155200,1635.282912080885
155300,1636.1401963682872
155400,1636.4166470229702
155500,1636.8717215210831
155600,1637.913622427583
155700,1638.872258471472
155800,1639.7053219392012
155900,1640.2177229221434
156000,1640.9449632298652
156100,1641.7316787625157
156200,1642.376771393593
156300,1643.3116527046768
156400,1644.0707818770777
156500,1644.7493078461744
156600,1645.4485025221725
156700,1646.4126067159254
156800,1647.0404117154226
156900,1647.5068748490648
157000,1648.2942009199342
157100,1648.8168646131096
157200,1649.7307644709847
157300,1650.5017348900983
157400,1651.0259226697392
157500,1651.9874730085862
157600,1652.7886101683248
157700,1653.3942610558213
157800,1654.0631219617194
157900,1654.9117958433762
158000,1655.3127475295373
158100,1656.2870524249925
158200,1657.4683213550936
158300,1658.183246448103
158400,1658.897982610329
158500,1659.4610323670258
158600,1659.8561731020413
158700,1660.5542741133663
158800,1661.091615110429
158900,1662.0820231233247
159000,1662.8587436432215
159100,1663.5017048984741
159200,1664.201659265218
159300,1664.540260713581
159400,1665.2135212538492
159500,1665.956371469
159600,1666.7179711703077
159700,1667.2948296490358
159800,1667.8278027281278
159900,1668.281931034596
160000,1669.0698483753936
160100,1669.7511667716874
160200,1670.6546144921751
160300,1671.1531251394342
160400,1671.9429246756722
160500,1672.8826266853928
160600,1673.4160307013565
160700,1674.2639266947413
160800,1675.1407310117247
160900,1675.622305710891
161000,1676.2044962618886
161100,1677.0676435902067
161200,1678.0912446922562
161300,1678.962699464555
161400,1679.5834772309172
161500,1680.2004310034977
161600,1680.6547002934026
161700,1681.1376209304465
161800,1681.8709526731866
161900,1682.5011536686675
162000,1683.1198363849282
162100,1683.7568908228302
162200,1684.3547995201886
162300,1685.3730728741052
162400,1686.2006053564699
162500,1686.9546672363492
162600,1687.6190332519054
162700,1688.354101781914
162800,1689.088523724486
162900,1689.566967462172
163000,1690.2252852263628
163100,1690.9676115245006
163200,1691.7630774929978
163300,1692.2379878802208
163400,1692.8896892709267
163500,1693.7448523530518
163600,1694.5319364334202
163700,1695.1744239672466
163800,1695.498225000741
163900,1696.1681190011288
164000,1696.8628049707156
164100,1697.6625643117852
164200,1698.4876030007995
164300,1698.672095894477
164400,1699.144032989289
164500,1699.6993494881037
164600,1700.496694741679
164700,1701.1099062249145
164800,1702.1765343536777
164900,1702.8036220686674
165000,1703.3027454027997
165100,1703.7588409865816
165200,1704.2874463777105
165300,1705.0882951462995
165400,1705.5722216064976
165500,1706.7587418190124
165600,1707.5156095386724
165700,1708.3356252817255
165800,1709.0970423975505
165900,1710.052166972934
166000,1711.002076900974
166100,1711.8283240050466
166200,1712.2916628573155
166300,1712.7985352879964
166400,1713.840495058906
166500,1714.4915754462174
166600,1715.2846847271703
166700,1715.7083068582822
166800,1716.6540027141048
166900,1717.1833143204028
167000,1717.962210585934
167100,1718.6286829798453
167200,1719.1889686351035
167300,1719.8931946052694
167400,1720.7189739115959
167500,1721.3904379389846
167600,1721.9734000219269
167700,1722.524016779525
167800,1723.0707662188208
167900,1723.7865269430793
168000,1724.5463751906293
168100,1724.9030533235987
168200,1725.7002607250713
168300,1726.8908419644454
168400,1727.4992827325427
168500,1728.1782575446728
168600,1728.709466584503
168700,1729.330406089456
168800,1730.2748555930211
168900,1730.9614439182983
169000,1731.8074957928202
169100,1732.3593151273722
169200,1733.2663434217725
169300,1733.8291100433817
169400,1734.6624336668315
169500,1735.2167360768647
169600,1736.030433274925
169700,1736.6366613263895
169800,1737.8422829625354
169900,1738.4978854693684
170000,1738.9709864990211
170100,1739.382851813045
170200,1740.0027099181975
170300,1740.5786748412083
170400,1740.983911731566
170500,1741.403281656263
170600,1741.890062830954
170700,1742.7598701340037
170800,1743.340187229877
170900,1743.8642993278281
171000,1744.7537051559436
171100,1745.3035337241097
171200,1745.9525391905463
171300,1746.796774805894
171400,1747.685468252331
171500,1748.4082151419184
171600,1749.023760155472
171700,1749.508012705249
171800,1750.3622939135555
171900,1750.9130150364538
172000,1751.5876826232652
172100,1752.08672440106
172200,1752.4662794469382
172300,1753.3797611749887
172400,1753.8632893352508
172500,1754.6224237643062
172600,1755.4581467006083
172700,1755.9460578351086
172800,1756.8847904890422
172900,1757.6672773529267
173000,1758.4793839724794
173100,1759.3244161469133
173200,1760.3313021577392
173300,1761.2090128713694
173400,1761.9289356218292
173500,1762.6129371878294
173600,1763.3237179168184
173700,1764.0903575878613
173800,1764.8515988027943
173900,1765.82292005247
174000,1766.4222515677968
174100,1766.9746819937222
174200,1767.629750479887
174300,1768.475928379689
174400,1769.0398248031815
174500,1769.9204759129182
174600,1770.9583910459648
174700,1771.786021504681
174800,1772.388187330726
174900,1772.9846530169775
175000,1773.7368429327034
175100,1774.4635704690559
175200,1775.0513923358824
175300,1775.8277783455374
175400,1776.6732606427727
175500,1777.377835648118
175600,1778.383439491794
175700,1779.1578804625296
175800,1779.6655401324783
175900,1780.1943446166956
176000,1780.8263059409358
176100,1781.600194074227
176200,1782.0964366903877
176300,1782.5497417103695
176400,1783.1682418549997
176500,1783.908253653556
176600,1784.6667775449532
176700,1785.39790657771
176800,1786.1134700673597
176900,1786.8025741989782
177000,1787.6421627907391
177100,1788.530919222
177200,1789.3080644806864
177300,1790.1245213928553
177400,1790.8132386321581
177500,1791.3746932750614
177600,1792.155294989106
177700,1792.6517168495084
177800,1793.4030847027475
177900,1794.1274460029576
178000,1794.644039347034
178100,1795.1844494669003
178200,1796.093145219717
178300,1796.7000282156137
178400,1797.415651760557
178500,1798.0558151100613
178600,1798.5435647215618
178700,1799.0420036933979
178800,1799.857843007307
178900,1800.421062089501
179000,1801.1297763278058
179100,1801.9570024894024
179200,1802.535929492749
179300,1803.3946742340672
179400,1804.1855718829877
179500,1804.817923625711
179600,1805.3316639294542
179700,1805.635619036209
179800,1806.4766701219837
179900,1807.054596626454
180000,1807.8458844802033
180100,1808.4529934102225
180200,1809.107305201289
180300,1809.769828182783
180400,1810.647241683272
180500,1811.6176471004183
180600,1812.1073472264543
180700,1812.624110350433
180800,1813.6279413236068
180900,1814.3366847767306
181000,1814.878640949088
181100,1815.3212325658817
181200,1816.1807316657591
181300,1816.8456368119764
181400,1817.4767229374781
181500,1818.1149129415157
181600,1818.6783572313402
181700,1819.2782045383065
181800,1820.2392922661704
181900,1821.2117950378088
182000,1821.828292798827
182100,1822.1786739688578
182200,1822.6758904763497
182300,1823.1960255796962
182400,1823.837651866858
182500,1824.447909708845
182600,1825.705897642901
182700,1826.9924888798
182800,1827.7026859672042
182900,1828.3543867732496
183000,1829.0981454229277
183100,1829.8547243580101
183200,1830.5132564712524
183300,1831.3534504817421
183400,1832.0527689400128
183500,1832.475605332671
183600,1833.2940836940204
183700,1833.898866417665
183800,1834.5116972817275
183900,1835.0414817407611
184000,1835.716460155381
184100,1836.6490549025432
184200,1837.3933539968298
184300,1837.7789263825264
184400,1838.3479992664434
184500,1838.7358837701115
184600,1839.3454260749847
184700,1840.0234016237641
184800,1840.6877605984532
184900,1841.0512157676872
185000,1841.5542046812873
185100,1841.980169605773
185200,1842.4041247948837
185300,1843.150721922552
185400,1843.7675073816492
185500,1844.3907106386941
185600,1844.986240550955
185700,1845.5866258599945
185800,1846.219317608519
185900,1846.8029855163131
186000,1847.4714421885187
186100,1848.3338294024422
186200,1849.0047509142375
186300,1849.6506345140867
186400,1850.5691756968354
186500,1851.0512340752073
186600,1851.7326332360906
186700,1852.4529779483073
186800,1852.9750298984104
186900,1853.9792000109926
187000,1854.5282760643804
187100,1855.3334361983125
187200,1855.9506082767598
187300,1856.2857571519864
187400,1856.916822630304
187500,1857.4047686837457
187600,1858.1306117873435
187700,1858.8153327936773
187800,1859.4917056976774
187900,1860.1999970145014
188000,1860.4816137316716
188100,1861.1135739640144
188200,1861.8131566519464
188300,1862.641135763776
188400,1863.2096458542517
188500,1863.8756497148363
188600,1864.4361088531646
188700,1864.9630492910433
188800,1865.6018459978563
188900,1866.1199917406532
189000,1866.5008979589427
189100,1866.9911911655363
189200,1867.3620777087235
189300,1867.9984818031037
189400,1868.630804671527
189500,1869.4692150694561
189600,1870.2663948520221
189700,1870.8837385958172
189800,1871.4981777629393
189900,1872.5311763186605
190000,1873.034291961568
190100,1873.9560861755176
190200,1874.4852086037172
190300,1875.1461442210846
190400,1875.7879861311935
190500,1876.150723794693
190600,1876.7721293048812
190700,1877.448178871307
190800,1878.281404467782
190900,1878.785227424468
191000,1879.4105694749571
191100,1880.3559886478827
191200,1880.9225599767956
191300,1881.5771666332737
191400,1882.2403411595
191500,1882.6900687742807
191600,1883.2102047758676
191700,1883.8660419553871
191800,1884.9037092965882
191900,1885.5869087687765
192000,1886.4503082516992
192100,1887.0499736433842
192200,1887.7881004546077
192300,1888.3061849674837
192400,1889.1464563138604
192500,1889.7180904205597
192600,1890.0157011890806
192700,1890.684384157438
192800,1891.4021824134738
192900,1891.9941542941974
193000,1892.6997122906846
193100,1893.243845444055
193200,1893.881443078742
193300,1894.5395980875533
193400,1894.9377452182932
193500,1895.6109422560075
193600,1896.2080933567472
193700,1896.8501043269541
193800,1897.0801007844839
193900,1897.8300432308467
194000,1898.5079966462326
194100,1899.4138888765883
194200,1900.1445859262913
194300,1900.7699789667615
194400,1901.5120638839376
194500,1902.3336252841023
194600,1903.0497940674952
194700,1904.2601761177561
194800,1904.753222491156
194900,1905.246489513182
195000,1906.1024317030447
195100,1906.935879122861
195200,1907.5122877386414
195300,1908.0383276188265
195400,1908.9489174496007
195500,1909.8015133941576
195600,1910.4728518304266
195700,1910.8629095317024
195800,1911.4628615502534
195900,1912.471872067242
196000,1913.369653419209
196100,1914.0424573171945
196200,1914.5708929959928
196300,1915.063482747158
196400,1915.7814947497016
196500,1916.5180323212826
196600,1916.7321945543197
196700,1917.2015731653014
196800,1917.5776477067516
196900,1918.054760014263
197000,1918.7187087881969
197100,1919.5093884764779
197200,1920.2954959537426
197300,1920.7270783313593
197400,1921.1941298978631
197500,1921.9334162349048
197600,1922.322928809433
197700,1922.7333250334468
197800,1923.2320089077032
197900,1923.9625774846081
198000,1924.563266104987
198100,1925.3116412209317
198200,1926.1388861816158
198300,1926.679055832433
198400,1927.3151636840826
198500,1927.8375910687694
198600,1928.6525725497781
198700,1929.270808925127
198800,1929.7795061301003
198900,1930.3846433418726
199000,1931.0665254154603
199100,1931.6636833580349
199200,1932.1878201318534
199300,1932.9733870656066
199400,1933.6029070994857
199500,1934.3628309567328
199600,1934.9477579951617
199700,1935.4081404118879
199800,1936.184247779298
199900,1936.6913479168306
