Time(Iteration),EpsilonGreedyMultiArmedBandit
122300,4774.226483697334
122400,4777.881718789884
122500,4781.793494651927
122600,4785.61100416189
122700,4788.974050143885
122800,4792.179463869107
122900,4796.39520873448
123000,4800.202179525349
123100,4804.341383258826
123200,4807.98274860126
123300,4811.573079052618
123400,4815.118459313318
123500,4819.421450136276
123600,4823.165295742392
123700,4827.795504240701
123800,4832.340541911903
123900,4835.410735534671
124000,4839.809620287973
124100,4843.096915825833
124200,4847.588724609709
124300,4850.760356964213
124400,4854.81441624346
124500,4858.889963452601
124600,4862.585516659443
124700,4865.673546372122
124800,4869.606752296337
124900,4873.359839371982
125000,4876.7160474016555
125100,4880.691221355719
125200,4884.893498129926
125300,4889.232700310592
125400,4892.41596010639
125500,4896.420559224398
125600,4900.479980838709
125700,4904.693145973468
125800,4908.593728094981
125900,4911.938395553252
126000,4915.3306384426505
126100,4919.476040312292
126200,4923.398837851499
126300,4926.836837431596
126400,4931.040938638327
126500,4935.427273380963
126600,4939.664191042864
126700,4943.089008942678
126800,4947.6047839478615
126900,4951.335468283634
127000,4955.202988859421
127100,4958.667637653287
127200,4962.434484832717
127300,4966.2264675652805
127400,4969.516660056384
127500,4973.9023747045685
127600,4977.782805735047
127700,4981.617661770445
127800,4985.862934764724
127900,4990.090509796008
128000,4993.977465885912
128100,4998.217070464309
128200,5001.752292750954
128300,5005.99878359908
128400,5009.68670716261
128500,5013.191302465012
128600,5016.959711367859
128700,5020.44521963541
128800,5024.936988814558
128900,5029.093548975923
129000,5032.86861142971
129100,5036.096697395548
129200,5039.877530120566
129300,5043.990567700157
129400,5047.688358395962
129500,5050.570421010505
129600,5053.747261530794
129700,5057.645957611947
129800,5060.899582391621
129900,5064.502233932519
130000,5068.925488612669
130100,5072.860773259625
130200,5077.046003234662
130300,5081.068453491478
130400,5084.64621053602
130500,5088.862933204668
130600,5092.815384661305
130700,5095.969203807609
130800,5099.675369198789
130900,5102.622431058759
131000,5107.068542974675
131100,5111.259743037695
131200,5114.58369007523
131300,5119.433215870788
131400,5123.531200863967
131500,5126.5314685810945
131600,5130.3987794664035
131700,5134.953678532031
131800,5139.393664512741
131900,5142.851727345422
132000,5146.427727862634
132100,5150.230575298655
132200,5154.439626102276
132300,5158.69657910858
132400,5163.400849081032
132500,5167.314143320424
132600,5171.147297678318
132700,5175.747685479878
132800,5179.5323985436235
132900,5183.765845455649
133000,5188.244689899832
133100,5192.151845714767
133200,5195.321032141233
133300,5199.315350048189
133400,5202.770207708038
133500,5206.158638052667
133600,5210.075453259465
133700,5214.1197817239745
133800,5217.902463355296
133900,5221.551481162393
134000,5225.089108738448
134100,5228.501248524208
134200,5232.199376822867
134300,5235.81210273436
134400,5239.449502099668
134500,5243.515180890343
134600,5247.420430980776
134700,5250.784922030605
134800,5254.340885847611
134900,5257.107874725332
135000,5261.475830640391
135100,5265.387202222316
135200,5269.53147096518
135300,5272.826074485802
135400,5276.6870116414675
135500,5280.045864364416
135600,5284.229084232743
135700,5288.029448280188
135800,5291.955068455089
135900,5296.2197091426315
136000,5300.1304923494945
136100,5304.063895341797
136200,5307.835222041008
136300,5312.031243143408
136400,5316.183693560324
136500,5320.269056069721
136600,5324.476112256577
136700,5327.9751359834645
136800,5330.806662571651
136900,5334.748815645208
137000,5338.868631963982
137100,5343.17052834623
137200,5346.298202820184
137300,5350.383658675512
137400,5353.415278791823
137500,5357.006276336117
137600,5360.984831805779
137700,5365.054071082724
137800,5368.856904182348
137900,5372.266318396751
138000,5375.395013371279
138100,5379.797689622922
138200,5383.0724233489955
138300,5387.073135803829
138400,5390.978952434396
138500,5394.766498119033
138600,5399.72511619641
138700,5402.807218581381
138800,5406.288674619502
138900,5409.954896096229
139000,5412.765462693087
139100,5417.380699267631
139200,5421.524565767103
139300,5425.112580283396
139400,5429.549081001098
139500,5433.135136042352
139600,5436.751228788839
139700,5439.864881579839
139800,5444.200917072634
139900,5448.175246940924
140000,5451.7335222006905
140100,5455.1232733880515
140200,5458.804850204134
140300,5463.171319467775
140400,5467.428864640824
140500,5471.609070551606
140600,5474.681020308979
140700,5478.1658969162045
140800,5482.245503676364
140900,5485.612460094691
141000,5489.471459098925
141100,5494.180838557289
141200,5497.835921894015
141300,5500.751080184639
141400,5505.273482416391
141500,5508.821771740286
141600,5513.242523772895
141700,5516.810973491746
141800,5520.55977562014
141900,5524.378930203404
142000,5527.923490195516
142100,5531.613002371534
142200,5535.240843763528
142300,5539.616943720038
142400,5543.731777859856
142500,5547.543171635541
142600,5550.926952578656
142700,5555.04167154146
142800,5558.774132066232
142900,5562.879233157859
143000,5565.965639126308
143100,5569.650661922375
143200,5573.36061555327
143300,5577.317995762678
143400,5581.222232621819
143500,5584.673979276213
143600,5588.378124909805
143700,5592.17471280022
143800,5596.967943253296
143900,5601.41380030357
144000,5604.631829672863
144100,5608.902375181735
144200,5611.868888522438
144300,5615.084368273688
144400,5619.163384735576
144500,5622.505524551639
144600,5626.837119276731
144700,5630.883920559789
144800,5634.801602085109
144900,5638.918970902548
145000,5643.1694443501965
145100,5646.837581390657
145200,5650.486196731271
145300,5654.00127388559
145400,5658.461079365008
145500,5662.035871689441
145600,5665.7545340891265
145700,5669.260764898373
145800,5673.372024976072
145900,5676.807809088844
146000,5680.587689667829
146100,5685.181553112804
146200,5689.458039700548
146300,5694.081669813773
146400,5698.142978536579
146500,5701.981340119479
146600,5706.008784698898
146700,5709.790263314465
146800,5714.067104466901
146900,5717.904294883343
147000,5721.7988214082525
147100,5725.699352309198
147200,5729.828657449455
147300,5733.555672223711
147400,5737.536245587934
147500,5742.064706352898
147600,5746.201681634674
147700,5750.4327814249
147800,5754.049289378285
147900,5757.647134303968
148000,5761.898510505581
148100,5765.210260392685
148200,5768.764994604622
148300,5772.949617116155
148400,5776.652584622776
148500,5781.059908679234
148600,5785.178929540524
148700,5788.676444854887
148800,5793.350846870302
148900,5797.147716301394
149000,5800.963650660479
149100,5805.244209456151
149200,5808.573777514544
149300,5813.102532411861
149400,5817.694059225801
149500,5822.238513622619
149600,5827.00215192497
149700,5830.845747728345
149800,5834.959303634178
149900,5839.043559858486
150000,5842.615005107225
150100,5846.524567003683
150200,5850.263117917077
150300,5853.987767444001
150400,5857.904287160625
150500,5862.519162509787
150600,5867.089644177449
150700,5871.421638818185
150800,5875.362566175959
150900,5879.2404859169665
151000,5882.892934735277
151100,5887.127743126404
151200,5891.5996020292305
151300,5895.952036760564
151400,5899.856440970831
151500,5904.363247245408
151600,5908.061686438118
151700,5912.426752864369
151800,5916.2134843531085
151900,5921.006288013625
152000,5925.255196664113
152100,5929.489303132325
152200,5933.489187530876
152300,5938.21921057068
152400,5942.658088642297
152500,5947.032188932077
152600,5950.674812006227
152700,5954.7395218694055
152800,5958.618270000026
152900,5962.739200586881
153000,5966.153147106804
153100,5970.042595477259
153200,5973.827184272662
153300,5977.962910417299
153400,5981.507019339855
153500,5984.990773586187
153600,5988.691493820797
153700,5992.658294957802
153800,5996.566435593467
153900,6001.098136938268
154000,6005.075512347394
154100,6009.023625546884
154200,6013.219468468817
154300,6016.86557281181
154400,6020.434245456172
154500,6024.317633603812
154600,6028.102893485979
154700,6031.818528045862
154800,6035.958665750423
154900,6039.703040810056
155000,6044.595232317131
155100,6048.585871317267
155200,6052.458846551291
155300,6056.2644655613685
155400,6059.227664312347
155500,6062.453473534232
155600,6065.652817126931
155700,6069.442332037311
155800,6073.130636892457
155900,6077.5141374891155
156000,6080.894854192085
156100,6085.3555301055585
156200,6088.806391408213
156300,6092.469004785287
156400,6096.014862315542
156500,6099.2482335401355
156600,6103.077612530663
156700,6107.255193094081
156800,6111.312283949357
156900,6114.8718030872205
157000,6118.899517762303
157100,6122.383048072518
157200,6126.308592969886
157300,6130.6964676135
157400,6134.54814585823
157500,6138.737874443331
157600,6142.827731907989
157700,6146.505376424632
157800,6150.732721736371
157900,6154.8521329527985
158000,6159.366427718064
158100,6162.666570050614
158200,6166.371835483305
158300,6170.1486678001875
158400,6174.429745680232
158500,6177.893770850428
158600,6181.675950329622
158700,6184.729187241055
158800,6188.537706006756
158900,6192.584699529712
159000,6196.347337045384
159100,6200.1031946046405
159200,6203.270194566228
159300,6207.132924190415
159400,6211.159998272889
159500,6215.227668381305
159600,6219.375127575869
159700,6223.3459310342505
159800,6227.252470326054
159900,6230.5302089011
160000,6233.900906186466
160100,6237.044810044679
160200,6240.6670137784695
160300,6244.02257740653
160400,6247.515258840807
160500,6251.9381949861145
160600,6256.685337973268
160700,6260.409282956618
160800,6264.375436471056
160900,6267.12052685844
161000,6270.564719440317
161100,6274.352735657653
161200,6278.637030475719
161300,6281.771854100004
161400,6285.4894391598655
161500,6288.81505252361
161600,6292.593150580631
161700,6296.293435493031
161800,6299.962424155004
161900,6303.867204197005
162000,6307.3931501964835
162100,6311.447050395223
162200,6315.584264146464
162300,6319.336273112476
162400,6322.650042207233
162500,6326.1293193949805
162600,6329.949377123843
162700,6333.979647111079
162800,6337.7600988783815
162900,6341.319807109986
163000,6345.108837320566
163100,6349.30754442184
163200,6352.91677190536
163300,6356.742588710804
163400,6360.503558747503
163500,6364.550903669568
163600,6368.963518936543
163700,6372.952098087762
163800,6376.377602157042
163900,6380.488397623627
164000,6384.519159627823
164100,6388.720195615086
164200,6392.627047318597
164300,6396.341217349188
164400,6400.82015586458
164500,6404.810596514887
164600,6408.046668027078
164700,6412.348998370178
164800,6415.716583580097
164900,6418.956261496629
165000,6422.400102310892
165100,6426.20475733129
165200,6430.752713386819
165300,6434.154562089183
165400,6438.381202816077
165500,6441.099697595374
165600,6444.470730415797
165700,6448.6457416578505
165800,6452.938994362381
165900,6457.956702994625
166000,6461.423177468814
166100,6464.918011969388
166200,6468.451905721191
166300,6473.146584769071
166400,6477.52838011913
166500,6481.717703523562
166600,6485.444845133965
166700,6489.5893164376375
166800,6493.516755961172
166900,6497.381276704178
167000,6501.071332406236
167100,6505.145394844154
167200,6508.36214751387
167300,6512.18241959043
167400,6515.688646671895
167500,6519.647422679476
167600,6523.530037961071
167700,6527.320700822259
167800,6530.6903031958755
167900,6534.368432209631
168000,6538.845654631265
168100,6542.535521341053
168200,6545.952337906239
168300,6550.172914276504
168400,6553.731999236406
168500,6556.888362900892
168600,6559.864993788872
168700,6564.4248016742395
168800,6568.58830450693
168900,6572.690084333661
169000,6576.64643178426
169100,6580.3827872206675
169200,6584.152071290677
169300,6587.7395330199015
169400,6591.527053152413
169500,6595.824347793901
169600,6599.454025168447
169700,6604.212223285031
169800,6608.159478675974
169900,6612.434363271632
170000,6616.862053102322
170100,6620.426450875118
170200,6624.153230868513
170300,6628.284264299829
170400,6631.8084622903725
170500,6635.413955823335
170600,6639.225497771062
170700,6643.204809570864
170800,6646.911258013196
170900,6650.321827672911
171000,6654.597756497035
171100,6657.925008468001
171200,6662.284788901596
171300,6665.795266005141
171400,6669.411619057445
171500,6673.589403238769
171600,6677.68991833188
171700,6681.435387279918
171800,6685.612981129414
171900,6689.6726666734685
172000,6693.695495303982
172100,6697.337162084497
172200,6701.429105663245
172300,6704.951363452785
172400,6708.85408982354
172500,6712.470639408272
172600,6715.750150910982
172700,6720.094357539759
172800,6723.644893691953
172900,6726.9205371444505
173000,6731.048348221598
173100,6735.019308597997
173200,6738.481832555533
173300,6741.938412991316
173400,6746.039240894967
173500,6750.042306372435
173600,6753.605913200896
173700,6756.901946678676
173800,6761.164885427592
173900,6764.786968752138
174000,6767.688095534574
174100,6771.18553867575
174200,6774.921994294842
174300,6778.813156628037
174400,6781.966590066302
174500,6785.94903698487
174600,6789.252206415835
174700,6793.901199436931
174800,6797.871329601783
174900,6801.471704086997
175000,6805.22657349738
175100,6808.008757252528
175200,6811.305213332671
175300,6815.032135634295
175400,6818.764005667205
175500,6822.207339656426
175600,6826.040144816978
175700,6829.879461707274
175800,6834.386413430408
175900,6837.9675081024925
176000,6841.260682942106
176100,6845.562770905223
176200,6849.640143686896
176300,6853.0995718476825
176400,6857.061775603741
176500,6861.11415102894
176600,6864.496401551829
176700,6868.4327466329705
176800,6873.059171694986
176900,6876.660230690677
177000,6880.013344406027
177100,6883.686874000273
177200,6888.019579381724
177300,6891.388937256704
177400,6895.183233762907
177500,6899.359172577468
177600,6903.018189129123
177700,6907.677661322477
177800,6911.724507714751
177900,6915.746157885411
178000,6919.5259700869765
178100,6923.204601985946
178200,6927.138152974991
178300,6931.549854325468
178400,6935.537310668852
178500,6939.385908041913
178600,6943.083921573101
178700,6946.676865376596
178800,6951.287413217096
178900,6955.074711144667
179000,6958.8281962347855
179100,6962.893170849728
179200,6966.590575613454
179300,6969.414418639372
179400,6973.090035224364
179500,6976.762658918544
179600,6980.962233030351
179700,6984.85660592481
179800,6989.123109448277
179900,6992.940208292964
180000,6996.3814370433
180100,7000.047305698985
180200,7003.522352871852
180300,7007.485386000849
180400,7010.909202503435
180500,7014.58182511966
180600,7018.633453735364
180700,7021.9134598047995
180800,7025.72592267721
180900,7029.433432380449
181000,7032.70755586654
181100,7036.407399056891
181200,7039.347039492903
181300,7043.769997769414
181400,7047.63492809842
181500,7050.76057322056
181600,7054.329321659954
181700,7058.690664455763
181800,7062.096184887164
181900,7066.685240733374
182000,7070.099778254235
182100,7073.8431621695
182200,7078.462635563611
182300,7082.213744390293
182400,7087.086908113536
182500,7090.553383572509
182600,7095.210429457284
182700,7098.580411435725
182800,7101.63306151809
182900,7105.784410977229
183000,7109.370395320344
183100,7112.949551903106
183200,7116.70531065359
183300,7121.523481866081
183400,7125.579287986511
183500,7128.882837041281
183600,7132.9383943129305
183700,7136.71644900768
183800,7140.015564924707
183900,7143.931412576514
184000,7147.252343379357
184100,7151.568043442827
184200,7156.046955089028
184300,7160.128939228824
184400,7164.23763309756
184500,7167.891507468523
184600,7171.808399184512
184700,7175.489683643782
184800,7179.57829781205
184900,7183.383145934757
185000,7186.522918105588
185100,7190.752123184293
185200,7194.475559296583
185300,7198.0504340288
185400,7201.157162602785
185500,7205.005931248545
185600,7208.477177063287
185700,7212.292041773272
185800,7216.436928136357
185900,7220.160852119248
186000,7224.519962038534
186100,7228.522032699121
186200,7232.037462918085
186300,7235.399431001106
186400,7239.254276544651
186500,7243.091801933469
186600,7246.923329929477
186700,7251.137189715482
186800,7254.173795911076
186900,7257.839464798757
187000,7261.180398429724
187100,7265.742423288638
187200,7269.009432108479
187300,7272.916162088382
187400,7276.52253445289
187500,7280.186667142373
187600,7284.034247764204
187700,7287.8204690153525
187800,7291.473397990279
187900,7294.958707948848
188000,7298.956216588478
188100,7302.74491594085
188200,7307.188795984801
188300,7310.557377986717
188400,7314.953229663823
188500,7318.608550261479
188600,7321.765315311396
188700,7325.8259006760145
188800,7329.076344614805
188900,7333.721187838358
189000,7337.53134170162
189100,7341.383584076427
189200,7344.7413570763865
189300,7349.319357806324
189400,7352.931782882099
189500,7356.5208238556825
189600,7360.125405740573
189700,7363.832081005526
189800,7367.793752321595
189900,7370.908867662802
190000,7374.0560596599125
190100,7377.608486700466
190200,7381.395368314501
190300,7385.372982747293
190400,7388.6494121333
190500,7392.689175728364
190600,7396.428883913044
190700,7399.960909970299
190800,7403.7921585961785
190900,7407.27951723854
191000,7410.994080596938
191100,7414.698505508335
191200,7418.799226619206
191300,7422.583482228678
191400,7427.158331283138
191500,7431.073415178938
191600,7435.3835726835605
191700,7439.713277619575
191800,7443.517647647212
191900,7447.431107747997
192000,7450.984887700923
192100,7454.851838169541
192200,7458.550309701265
192300,7462.471058109307
192400,7465.671305536195
192500,7469.641288794851
192600,7473.376359589849
192700,7476.940060738429
192800,7481.052982697528
192900,7484.9673453762025
193000,7488.757294620706
193100,7492.740739878386
193200,7496.66556974531
193300,7500.024097504509
193400,7503.6535279985355
193500,7507.2591898389555
193600,7511.18822527087
193700,7515.531126873708
193800,7518.685686183712
193900,7523.160307828211
194000,7526.86227538526
194100,7531.241472771372
194200,7534.723781731828
194300,7537.75725232891
194400,7541.7650378646085
194500,7545.153855128987
194600,7548.74244592283
194700,7553.080536251175
194800,7557.285333057994
194900,7560.649000194071
195000,7564.899974097326
195100,7568.752523724969
195200,7572.545980627833
195300,7576.230276081447
195400,7580.437586306131
195500,7584.050057118361
195600,7588.4699485804595
195700,7592.554060140132
195800,7595.738408790452
195900,7599.725776886995
196000,7603.206724191824
196100,7607.225722809378
196200,7610.767900493438
196300,7614.538547075708
196400,7618.98742860869
196500,7622.915814382124
196600,7626.473758843495
196700,7630.547976134489
196800,7634.485401396649
196900,7638.05306337136
197000,7641.715499020038
197100,7645.872192876988
197200,7649.650919568728
197300,7653.910091963173
197400,7658.401309383543
197500,7662.771430493262
197600,7666.91246100941
197700,7670.991841048846
197800,7674.950667027438
197900,7678.689994635997
198000,7682.795415680227
198100,7686.75955319499
198200,7691.149525285895
198300,7694.838199193031
198400,7698.8106970222825
198500,7702.23114937372
198600,7706.593430319073
198700,7710.403349541948
198800,7713.865046496193
198900,7718.161188643205
199000,7721.953244201698
199100,7725.027094627117
199200,7728.265046141513
199300,7732.10919350488
199400,7735.469253299654
199500,7739.274441213743
199600,7743.1228500732905
199700,7747.307558207365
199800,7750.716919550495
199900,7755.250194861988
