Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit
53800,925.1533391412834,976.0437731793902
53900,926.3160017711427,976.9980357585043
54000,927.2220474352782,977.87281026028
54100,928.1857665433326,978.8001437271341
54200,929.2847891108977,979.9467703849126
54300,930.2318886525702,980.4619200344001
54400,930.9931978293243,981.618513614652
54500,931.6803394549577,982.8055720677751
54600,932.4174616628532,984.0336667905927
54700,933.5935663084226,985.3119172571057
54800,934.493972309622,986.2252668409665
54900,935.5981833476128,987.0474546248585
55000,936.857293851185,987.9376108111719
55100,938.0731128290017,989.4686448490693
55200,939.5403128175161,990.6241193425889
55300,940.703804241469,991.6695942925198
55400,941.7404323710264,992.9711779423324
55500,942.9549637068974,994.06445378369
55600,944.3164641632254,995.247206840793
55700,945.4571241472777,996.3685479067951
55800,946.4179355339026,997.0166069669551
55900,947.432944342822,997.7348763283005
56000,948.6185923684847,998.909502254849
56100,949.8360961348468,1000.0607472315025
56200,950.7970622387232,1001.3463734200008
56300,952.1880878537024,1002.4623530880829
56400,952.9557311310267,1003.2871607261256
56500,953.987691452777,1004.2166398295933
56600,955.108527339375,1005.2811092803162
56700,956.6947180526997,1005.8232626913144
56800,957.9276696577939,1007.089270824071
56900,959.050777083418,1008.6184635414432
57000,960.0470530842364,1010.0500626917316
57100,961.4161436959014,1010.9851497396164
57200,962.3126174092137,1011.9664691272479
57300,963.0890064352279,1013.1746929833489
57400,963.7650183356667,1014.2555600421856
57500,964.9110838398228,1015.4260961511447
57600,965.8712830881817,1016.4783665335992
57700,967.2253106979084,1017.3918734591778
57800,967.9788994382276,1018.7811342977645
57900,968.9062555385159,1019.7687278388552
58000,969.6077846955544,1021.0450400626166
58100,970.8604371742819,1021.9770330338131
58200,972.0313867454873,1022.7656875651425
58300,972.909757572681,1023.9032399982918
58400,974.005622196715,1025.0005125594075
58500,975.190470889141,1026.2498375985956
58600,976.0881154829498,1027.1060399250985
58700,977.0211844670324,1027.9728995206283
58800,977.9209472093629,1028.953223780619
58900,979.0827493641312,1029.8733314219
59000,980.1782518258799,1031.0619667754904
59100,981.178076960977,1031.9702471656908
59200,982.5753140068821,1033.1784205741671
59300,983.3631001005999,1034.1355110224845
59400,984.1980875880457,1035.1210532140342
59500,985.9508758718773,1036.3869726743114
59600,987.0773154466527,1037.6552134178805
59700,987.8141820037392,1038.4577145806727
59800,989.3682285413306,1039.5575795256893
59900,990.0172748229139,1040.1009349152093
60000,990.8178117762182,1041.2680006407388
60100,991.6365561393723,1042.6086655769584
60200,992.299850279129,1043.5221812410634
60300,993.4583783528373,1044.6941841621679
60400,994.9024397598785,1045.8019265050648
60500,995.9077814948836,1046.9583030251883
60600,996.9093715578738,1047.9392078617025
60700,998.0476933681505,1048.9247221801484
60800,999.1487325172444,1050.3027989495683
60900,1000.2913888088831,1051.2825401006376
61000,1001.2412956339889,1052.1868166800398
61100,1002.1204762518477,1053.277518771353
61200,1003.4741680697813,1054.3309119171504
61300,1004.4876560532133,1055.7488379086783
61400,1005.2958721198938,1056.9499245389666
61500,1006.5230973036562,1058.2790519649202
61600,1007.5940644361921,1059.3066291958014
61700,1008.6431707621314,1060.503501791305
61800,1009.5022359322496,1061.424775877343
61900,1010.2634750701976,1062.480396526466
62000,1011.0262475863559,1063.6639057560865
62100,1012.083835073319,1064.690321103659
62200,1013.1502931730395,1065.9797959742832
62300,1013.9563076789345,1067.3863236908207
62400,1015.7346736157448,1068.4870960878536
62500,1016.72018831334,1069.6904379479079
62600,1017.8777116901753,1070.4440522912687
62700,1019.0046499589938,1071.1038670698795
62800,1020.666225999145,1072.157640826738
62900,1021.8396721271065,1073.2150412314352
63000,1023.0192566176286,1074.2038402609837
63100,1023.7301725761442,1075.3279445040653
63200,1024.7321740156926,1076.2893999193475
63300,1025.876476208993,1077.3053975002097
63400,1026.8425873554695,1078.441955899703
63500,1028.1008026234272,1079.0724937995342
63600,1028.666932994754,1080.2207011945404
63700,1030.0000125818576,1081.2789752004985
63800,1030.9662428655022,1082.1640741191798
63900,1032.2850709331917,1083.2840610220637
64000,1033.4927850798824,1084.6426886676384
64100,1034.3532881464143,1085.8682708322006
64200,1035.3967157193586,1086.5480690650488
64300,1036.3781674372503,1087.427605991929
64400,1037.8637387955855,1087.9323694299994
64500,1039.0091549019412,1089.139643216145
64600,1040.347853766002,1090.2039508124653
64700,1041.36299821382,1090.9024664129593
64800,1042.4120779562732,1092.0483077242122
64900,1043.4545385185281,1092.917250227259
65000,1044.5083784956742,1093.946213934099
65100,1045.3792913446823,1094.5436893732315
65200,1046.5651262547537,1095.315944293754
65300,1047.6057547677985,1096.6406501017793
65400,1048.602288300485,1097.7577547150818
65500,1049.5541311540128,1098.7391174156148
65600,1050.7769110056365,1099.7811287719956
65700,1051.68781250105,1100.5462239831625
65800,1052.992019156747,1101.6820024736796
65900,1054.2137698497786,1102.6306032389173
66000,1055.416598443519,1103.6226693893018
66100,1056.2328534213116,1104.9288497549865
66200,1057.2536671423256,1105.7300326878712
66300,1058.3520200034623,1106.7739623272234
66400,1059.5445842840672,1107.8920681805098
66500,1060.5052689838305,1108.8796227273983
66600,1061.5948929751232,1109.9156571175781
66700,1062.7219564553802,1111.0719818940306
66800,1063.4158739825416,1112.0171856787206
66900,1065.0977545071185,1113.0641588332635
67000,1065.8956505423726,1113.871531986606
67100,1067.0168717230129,1114.7602153917699
67200,1067.9416427773285,1115.9681309002885
67300,1069.2662417439772,1117.2421099778871
67400,1070.2407610783855,1117.7829722123565
67500,1071.447905136273,1118.6104600278386
67600,1072.4325986863503,1119.3387617379167
67700,1073.7722451947761,1120.1778497914706
67800,1075.2927047199842,1121.390872392251
67900,1076.079690914152,1122.3811041480974
68000,1077.10603831283,1123.0883279746683
68100,1078.252763233779,1123.9014731498028
68200,1079.3217376934024,1125.0767199807892
68300,1080.1097172879531,1126.0842366928505
68400,1081.3247515800708,1127.3432181372004
68500,1082.3653890855692,1128.5475160129256
68600,1083.156531735926,1129.750988732514
68700,1084.3284355574976,1130.9727710245868
68800,1085.1721982427362,1131.7599621313773
68900,1086.2062010276068,1132.4976658493174
69000,1087.1657937823343,1133.5083701045914
69100,1088.5292582188183,1134.4334892911188
69200,1089.692475063444,1135.39264955415
69300,1090.4131185730944,1136.3941923907453
69400,1091.295372281442,1137.1583302931951
69500,1092.49842336425,1138.087582411974
69600,1093.6077023757684,1138.4925771738194
69700,1094.5201073319927,1139.5421644282837
69800,1095.2857897074286,1140.2725673715809
69900,1096.0945655079302,1141.207775820603
70000,1096.9058880141997,1142.0944120836318
70100,1097.6874662066025,1142.9330816721551
70200,1098.6638156479908,1144.4685780033926
70300,1099.342874265553,1146.2128704819072
70400,1100.3640138886235,1147.528114424922
70500,1101.4514876249275,1148.1368407771101
70600,1102.2616181234937,1149.514097216571
70700,1102.8388614912474,1150.748714625567
70800,1103.6791592354834,1151.89404504538
70900,1104.8693783171677,1153.6654649547581
71000,1106.0440131918024,1154.762944768064
71100,1107.2163290535996,1155.8584279035342
71200,1108.2590098933003,1156.9393906226112
71300,1109.0444028256024,1157.73464248956
71400,1110.267292811815,1159.1045375978042
71500,1111.0731682621524,1160.3562439775371
71600,1112.5335673669279,1161.223178717253
71700,1113.8878999803655,1162.0015936459015
71800,1114.8780854628767,1162.6538077440364
71900,1115.6414016892827,1163.4638149243515
72000,1116.6614315911502,1164.1548725217388
72100,1117.624272362888,1164.9819423261758
72200,1118.511534114546,1166.0039340645203
72300,1119.5043691999904,1166.6737292667406
72400,1120.479541101026,1167.4051806240777
72500,1121.1379042214085,1168.2729758341234
